"","GeneSymbol","Initially.Assigned.Module.Color","KMEturquoise","KMEblack","KMEpink","KMEbrown","KMEblue","KMEgreen","KMEyellow","KMEmagenta","KMEred","KMEgrey"
"CD70","CD70","red",-0.0072613991785641,0.0128296767042409,-0.0112454882723811,0.00493943031542788,-0.00269874386095147,-0.0128355163900298,0.0235042647019086,0.170182627562712,0.0208114835479143,0.0100093456688444
"RHOBTB3","RHOBTB3","brown",0.0693330108588626,0.0545164819526019,0.20768535079135,0.0914145908657309,0.00866696743732262,0.258054572556283,0.0356892927263377,-0.0189515767593053,0.0732566688577104,0.148377530512392
"PPIF","PPIF","brown",-0.061769379059086,0.0115454427160146,0.206419939873974,0.11262970933825,0.109590823727086,0.222046582689889,0.00689400829747099,-0.0179815176825597,0.0624576732761635,0.0755850104857515
"PHLDB2","PHLDB2","pink",0.0421607588586265,0.00785142925949899,-0.107265294351048,-0.0407922072293962,-0.0476172925590684,-0.0219305496730682,-0.00364978109830574,0.0396924112725799,-0.0302735402886638,-0.0238234132107373
"SPNS2","SPNS2","brown",-0.0128722414579728,0.00580111196748902,0.114460168446885,-0.0223623287923111,0.0784609156435834,0.0537656598630046,-0.0106521407714128,-0.00767449326973396,-0.00628048467112314,-0.00022272668990914
"CRYM","CRYM","grey",-0.0246961156589742,0.00762321122856681,-0.00321105639579963,0.0243880239384005,0.0471828763847369,0.0283464765873912,0.0038781294378434,0.0030418070680743,-0.0142850612320543,0.0241285954676265
"TFRC","TFRC","grey",-0.0288525433284161,0.0189394988717289,0.104418173231015,0.0495563292914463,0.0598036443512858,0.0552260850438426,0.0357595888249606,0.0229065060719402,0.0262637360901746,0.0115506255975174
"CREB5","CREB5","brown",-0.0545111680957903,0.00786755420697268,0.149051224885792,0.133098289501482,0.11481177023157,0.10755444492544,0.0134275635959252,-0.021265781348438,0.0520685417555234,0.0357048395601638
"ZNF385D","ZNF385D","yellow",0.00675526656353835,0.00697583678370159,-0.0350554378000515,0.0402732343687399,-0.0066265845433342,-0.0255636084755172,0.081935238717211,-0.0107507134142261,0.0252879539051522,0.0294005705466807
"COCH","COCH","grey",0.00365622187111893,0.00645599723102937,0.0108239926920533,0.0330877428732072,0.0246308420026805,0.0189506107558859,0.0257291493608936,-0.00464717020441393,-0.0128833838895604,0.0550330826102086
"SIX3-AS1","SIX3-AS1","grey",-0.0129605688182532,0.0134058776167165,0.00929776122985127,0.0125396942306816,0.0240419876760633,0.0186646019650388,0.00382261275489977,0.000291981962125287,0.0230052146070963,0.0232622847082601
"CD4","CD4","grey",0.0174729460917955,0.0209035384753181,0.0136449329192271,0.0048312315929408,-0.00133138351427888,0.00331619669325719,0.0265199303497058,0.0538946011070367,0.020666867778743,0.0548311938132258
"SOCS2","SOCS2","brown",-0.0349911986998722,0.0282408307816931,0.0813399519378086,0.172569461467143,0.130583826617035,0.16650661302055,0.0506570104152487,0.00358076446309627,0.0450938373356652,0.110983133838011
"FMOD","FMOD","blue",-0.254581617730658,0.0599077382752473,0.206844199868274,0.373235194816617,0.505238559577254,0.411197964733041,0.0989570096092168,-0.0364670802621168,0.0812958114873962,0.172686598062095
"PCDH10","PCDH10","brown",-0.0122405558350529,-0.0116342838967344,0.116046433901035,0.0790400839162604,0.0983418006381909,0.111066669297544,0.0570620187110211,-0.00931140929939527,-0.00345054381970562,0.0621162491689781
"PITX1","PITX1","brown",0.0632841717013479,0.123640156922715,0.120067169876748,0.200062670608154,0.102295307914006,0.151861125621778,0.152771987311634,0.0157912350945257,0.10772702305986,0.157738598704569
"AMOTL2","AMOTL2","green",-0.0525687650129322,0.0485442961991542,0.16990533268121,0.240440310891649,0.245122378075807,0.250793240685085,0.0969411684991772,-0.0101551375076602,0.0494869011385168,0.154964518430323
"EPB41L3","EPB41L3","brown",-0.0820943703733595,0.0456850921397369,0.0489054243455767,0.119716174590558,0.132774048559995,0.122092461696869,0.0494551888237513,0.00402101740838758,0.0436645387040883,0.0724606558787816
"FIBIN","FIBIN","blue",-0.15936576653276,0.0612094523605851,0.114543946695709,0.357675459858461,0.369111758242761,0.259694775124651,0.126137421004503,-0.0245130583448101,0.0791098483197548,0.168537339101841
"COL28A1","COL28A1","black",-0.0355431414459141,0.0584927864165019,0.011662049315159,0.00777700604027847,0.00262299236068365,-0.0208528492760225,0.0512588555209419,0.000668330758038981,0.0277862243872417,0.0230689915035179
"BAALC","BAALC","grey",-0.00118588487139867,0.0175711235831149,-0.018750829610416,0.00157460001626947,-0.0179742982051397,-0.0113457532601899,0.0333142702171237,0.0365051316891751,0.018778719103361,0.0421482940156559
"HSPD1","HSPD1","brown",-0.0503521372075769,0.0306185382508219,0.186784889054827,0.385093477736969,0.0928460685454924,0.187071790108382,0.0481202199612038,0.0982990166194954,0.0695760999391256,0.0868057688365694
"EGFLAM","EGFLAM","grey",0.056147556062214,0.029784523239139,-0.0172214527688556,0.0252866841155089,-0.0226706477541969,0.0557751420425235,0.0239236307951169,-0.00388765670033902,0.0292373543215614,0.097993305832051
"AC103591.3","AC103591.3","grey",0.031820585678096,0.01809523639459,0.0150852394242072,0.0262872817219006,-0.0294219136644689,0.00287397717962946,0.00509135746493819,0.0172210926285305,0.0236112162422584,0.0675492669916725
"ATP2B1-AS1","ATP2B1-AS1","grey",0.0325712700232814,0.0134697663234327,-0.0168543799133972,0.014727598114562,-0.0366261094891118,-0.0341470317266169,0.0317375712627603,0.0625225275349982,0.0158171961149934,-0.0129172247870843
"MGARP","MGARP","yellow",0.00368705018860683,0.0149379943059474,-0.0245949770658531,0.0132029412522388,0.00646540551128118,-0.000428831725929392,0.0392059878250557,0.00950411760596144,0.0251359365558121,0.0454562211704453
"KCNE1","KCNE1","grey",-0.00264823059466072,0.0160066858303556,0.039063553227817,0.0244825350351434,0.0193655714730633,0.0503284520929492,0.0214548390895146,-0.010000894213722,0.00722172795828154,0.0519979756718525
"NGF","NGF","brown",-0.081236249427429,0.0116298241585271,0.0797687801339981,0.170321733291907,0.134338206229376,0.109776404335078,0.0410487371528156,-0.00471597132189844,0.0437152492614024,0.0649102306646011
"GRASP","GRASP","grey",0.0161611502648994,0.0348586926738468,0.129567806521107,0.102555607200708,0.059440589615419,0.056947481108228,0.0276208863025519,0.0275925425577485,0.0210561527480156,0.0910553935637321
"C19orf33","C19orf33","grey",-0.0250124586450748,0.023523570144439,-0.00911713744059781,0.0437174907132091,0.0578829327328695,0.0111451326558779,0.0280101736828149,-0.00406506534210677,0.0279501808213523,0.0470343621970654
"FMN1","FMN1","yellow",-0.0252479470821694,0.020904022134515,-0.0447248296390902,-0.0275888248099923,-0.0412602024942729,-0.0334213893097894,0.0623471288276994,0.014010145749647,0.00199117470496505,0.0105579262559824
"CD22","CD22","grey",-0.0148579263471608,0.0254526847429317,0.0126317669596597,0.0181197349129911,0.0170847343529212,0.0151488353779463,-0.000219088298850917,0.00909652261670022,0.000247327076517316,0.0375493076443166
"RHEX","RHEX","grey",-0.020098607747169,-0.00183358462594124,0.0117196116292872,-0.00106637047607658,0.0115775046356504,-0.000711294567292152,0.0135652387403837,0.0250216185454809,-0.00108251564526113,0.0130244208652395
"AP1S2","AP1S2","turquoise",0.116401420084356,0.00576472677118219,-0.0426165443217404,-0.00932847659212003,-0.107254851509189,-0.0944777084719994,0.0428273492952286,0.0126874981469561,0.0137532915319683,0.0337352792077066
"WISP1","WISP1","brown",-0.0428751575783369,0.0141891349882211,0.0562984435388044,0.147482545061093,0.0925931755328638,0.133612179126402,0.0335906728936646,-0.0175763710309468,0.0427372850201031,0.0862287038473357
"PRPH2","PRPH2","yellow",-0.0738781204317923,0.00382158395506209,-0.0539950834088878,-0.0645107955390521,-0.0506100904408666,-0.0564393266656739,0.0788542683255576,-0.00303480489435079,-0.0243866722289671,-0.0595685142647367
"CSF2RB","CSF2RB","grey",0.0180926650103955,-0.000996673668262989,-0.00302055376321054,-0.00324666466796293,-0.0101583477280155,-0.00922020120495124,-0.00915955930473207,0.0169701728435492,0.0108670879742466,0.0273686914528267
"NEAT1","NEAT1","pink",-0.165075440352864,0.00604259392597163,0.48254866609598,0.206246173468192,0.343950248871097,0.248372308672101,0.0391470148439703,-0.0335644420394279,0.0462825774023499,0.0661492148852367
"CCDC68","CCDC68","green",-0.089667256269718,0.0546894383440679,0.0495858821091605,0.278218458685965,0.264952315368366,0.191674287271847,0.118796317532177,-0.0124224535967453,0.0566644844549599,0.144633971935189
"MSC","MSC","brown",-0.0463414531470327,0.0453935027125484,0.139181070151851,0.219254688207636,0.174648944149239,0.196755374368946,0.0509816338281067,-0.0011862633447317,0.0520391447530856,0.125131997207028
"LINC02432","LINC02432","grey",-0.0119726607996211,0.00677232515368494,0.0171805982450115,0.0222984433927415,0.0273123900009349,0.056772533889331,-0.0111151704419549,-0.0081321740241148,0.00304387711639947,0.0461870271280078
"KIF11","KIF11","grey",-0.0242569535883785,0.00655350653757372,0.0046730639993248,0.00733821147339748,0.0260124826690456,0.0151618009820334,0.00496172397026845,0.00216854026283315,-0.00751801569374851,0.0363272497963233
"CNTFR","CNTFR","brown",0.0992930690488476,0.0388392430118985,0.0804566319163519,0.077637813596339,0.00370651059743437,0.256049879215424,0.0260654004850003,-0.0217487184588813,0.0548257414623871,0.180531157842415
"PPP1R12B","PPP1R12B","turquoise",0.138771241994055,0.0649511649924571,0.104632658968154,0.169009587759504,0.0213750436078874,0.122264915360257,0.109298884981397,0.00833226556331366,0.0726264016586926,0.129769231298176
"TXK","TXK","red",-0.00388749805347631,0.0250152958379301,-0.0112238174711549,0.0359960846847551,-0.00555355379656835,-0.0137699073627265,0.027666989580849,0.258308082597192,0.0257262676460066,0.000989976358867229
"ADAMDEC1","ADAMDEC1","grey",0.00203471685329211,-0.00196351843809018,0.0189481869744379,-0.00981020608668905,0.00853564747329976,0.00588331774429861,-0.00252443292571344,-0.054558127026934,0.00191718332949741,-0.0159240149048294
"TRBC2","TRBC2","magenta",0.00848130381439287,0.00718350604789927,-0.0430193524494318,0.00366623286379367,-0.0395008904377469,-0.0401975249453707,0.0375821936270275,0.610979823816045,-0.00833208697422317,-0.00538066745151179
"MIR3945HG","MIR3945HG","grey",-0.00604128033768366,-0.00213061788254644,0.00169069511803396,0.0013768541894502,0.00586154402980238,-0.00611282417094239,0.00966610492435748,0.00216857371746937,-0.00285703245323882,0.0267854875359199
"KCNJ2","KCNJ2","grey",-0.0731321930190722,0.00769937449769568,0.0110993964359312,0.0238738246744986,0.0968132608693855,0.0326835691448713,0.018006306219175,-0.000795751744998354,0.00593500619576395,0.0381415666471434
"PAX3","PAX3","grey",0.00698765918532779,0.018840179635125,-0.0107815013137314,0.00542617605231942,-0.00765478625899416,-0.00294015675683736,0.044818030878197,-0.00848001887418618,0.0120516081260685,0.0514157270315527
"ITGB2","ITGB2","red",-0.00568614447579212,0.034502379844379,-0.00601016246996289,0.0455561086668884,0.00199871075622286,0.0311121211135956,0.0421305362162086,0.36075722284997,0.111851117962801,0.00473852974827936
"KCNJ8","KCNJ8","turquoise",0.25752646187151,0.0130581605510883,-0.00864439630871738,-0.0887403777278871,-0.200753388545636,-0.107523446232002,0.00454920988841814,-0.00129067944430653,0.00135355015057656,0.0606477983023294
"RSPO3","RSPO3","green",-0.0858423709869078,0.0283548367480745,-0.019245906943562,0.104022366831491,0.174181731134312,0.230996917254604,0.0543356909881547,0.0084526559948958,0.0300748621843088,0.0921183732463891
"ICOS","ICOS","magenta",-0.00803040015932441,0.0376511369964452,-0.0126978745745774,0.00603947462144292,-0.01636973147963,-0.0195289173300916,0.0269335993762692,0.425466534447416,-0.00651854420795276,-0.0150332772176515
"GDF10","GDF10","yellow",-0.0420757782190731,0.0565938124963081,-0.0664794471872934,0.0942586692624765,0.0361677083154289,-0.00885354164760917,0.0988283210104344,-0.00074352617750899,0.0428129112096262,0.0458880007140779
"CDO1","CDO1","green",-0.10414356778836,0.0926203600371942,0.0504105525902425,0.361152348586901,0.309466447413083,0.301283573591849,0.135517338129441,-0.0281501670520263,0.0951785046839176,0.198439736837334
"CLEC5A","CLEC5A","grey",-0.013336630099188,-0.00190596420741864,0.0049608195956966,0.0152615541809673,0.0140298676073969,0.0172372370752503,-0.00600644926459061,-0.00131227044037299,0.00807292351385796,0.024230139422358
"LHFPL6","LHFPL6","brown",-0.122484239108922,0.115043687969996,0.0903427588501595,0.127160503318565,0.136499777885275,0.132088544298463,0.04730402129539,-0.0100340878803367,0.0494635963015749,0.088499157004277
"S1PR1","S1PR1","grey",-0.0129183879844924,0.0390241622664298,0.0152436196523869,0.0424307228866595,0.0296939423704793,0.0481214915515504,0.0205119888369721,0.0979776621880661,0.0323567321912709,0.0563721833325997
"BCO2","BCO2","yellow",-0.069185512770426,0.0175253891564764,0.0546270096508986,0.0804616827418654,0.0796433473390198,0.015460660750353,0.0957161916646431,0.0310430774572595,0.0219944364682919,0.0117670115836302
"MDK","MDK","green",-0.157241235056142,0.0408616531981497,-0.0726044758483249,0.0615414129273876,0.222358605743045,0.161121887483841,0.0513311516380922,-0.00445483814985254,0.0322763504471916,0.0558789776501945
"NECAB1","NECAB1","green",-0.124095757411997,0.0443989538756663,0.0724328037015759,0.120325233749034,0.215632715802596,0.287255677166597,0.0751817780381774,0.012608523359089,0.0648863182140176,0.105491770419916
"GDNF","GDNF","black",0.0134841758740355,0.0403139711010613,0.00432293764084401,0.0360250305659419,0.00845559978424576,0.0114492829885466,0.0365403163274108,-0.000869315934250262,0.0292540355926957,0.0370062252056394
"SLIT3","SLIT3","turquoise",0.253169436230291,-0.0489228656792343,-0.0958726458232149,-0.177898227277984,-0.32510562383978,-0.226590953528227,-0.031759244299594,-0.0110611788270867,-0.0423909687143241,-0.05358067435168
"FPR3","FPR3","grey",-0.00476766509416904,0.00248401999940903,0.00613620179091046,0.0019655135062346,-0.00318696079716865,0.00165427155444631,-0.0150898711619823,0.00630065951113978,-0.0042919702318042,0.0160779899297984
"DNAJB4","DNAJB4","brown",-0.0115670697070964,0.0507480532943682,0.242769837166207,0.44800337913007,0.140583994156162,0.204228046666458,0.0744178638113039,0.014791717272591,0.0765696127748845,0.137691589043876
"TRIB3","TRIB3","green",-0.115568707702547,-0.0162411088690879,0.200912299717459,0.0598679659895261,0.159781882203944,0.221642965145556,-0.000253526727824902,-0.0111889689021907,0.0427012529802895,0.0382811982098076
"CTSK","CTSK","blue",-0.230599196261189,0.0993491673859348,0.0694940365325288,0.340637508843047,0.448349258284443,0.249101865573539,0.136306900300531,-0.0173686815650166,0.0781922463519783,0.162814589539339
"NR4A3","NR4A3","pink",-0.0626581320301685,-0.00476229978032284,0.445135013973881,-0.0249966491817226,0.124415747220638,0.148761293963624,-0.00511944957974527,-0.00290742470052252,0.00222413352093901,0.00543773157546939
"CRLF1","CRLF1","turquoise",0.0441249140739144,-0.00770021773268417,-0.0339940228208931,-0.0342044035382768,-0.064568754859865,-0.0410349198636908,0.00131992493585564,0.00214593476314037,0.00968585656608962,-0.00113062982696756
"IFI44L","IFI44L","grey",-0.11601388997702,0.045766909824077,0.0218802032616534,0.181664810425502,0.187764763473907,0.108740956401229,0.0424090364649683,-0.0124464650849011,0.0701103499263935,0.128643501814719
"ADAP2","ADAP2","turquoise",0.0544799521833198,-0.0275405154596197,-0.0800893492764637,-0.0730401951915919,-0.168125712639941,-0.158803268610783,0.00196534280321506,0.00649680240585537,-0.0317316636235685,-0.0543673862041826
"RAPH1","RAPH1","brown",-0.0367543275404257,0.0162575010503544,0.178132157762397,0.161604074505153,0.166733494754853,0.171544930389437,0.0209016640761447,-0.0183370920330661,0.00153078479348323,0.0720082134034877
"RNF152","RNF152","turquoise",0.297780828722057,-0.0265062415792277,-0.0200104956413151,-0.137611222982208,-0.274365558586037,-0.237435393412948,-0.0299324195904079,-0.00466224842010518,-0.0422978101125151,-0.0364672046585456
"AC245595.1","AC245595.1","blue",-0.0970965991629539,0.0135935158688002,0.157324360321572,0.0708912784895583,0.247300921267922,0.134041054823351,0.0159911754504501,-0.0242699760496986,-0.0330359555047244,0.0384292343282725
"EDNRA","EDNRA","turquoise",0.242778138425557,-0.00947136968528562,-0.137174385920549,-0.0564343702439172,-0.242103834709743,-0.26136292789588,0.0414213239785642,-0.00728888604936442,-0.0284185920842708,-0.0225695283848255
"CDH1","CDH1","grey",-0.0049899137169024,0.0207271858193751,-0.000323324426929313,0.0222103434991085,0.0120781627455363,0.00426780317661637,0.0326152639131512,-0.00510285802465102,0.00523680055970122,0.034746049656131
